username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Seattle Times Sports,22992724,"Seattle, WA",2023-01-23 18:13:26,"📝 𝚂𝙴𝙰𝚂𝙾𝙽 𝚁𝙴𝙿𝙾𝚁𝚃 𝙲𝙰𝚁𝙳 📝

Geno Smith: 𝐁+
Kenneth Walker III and the RBs: 𝐁+
Uchenna Nwosu and the D-line: 𝐂-

More vi… https://t.co/mngCIUjjVg",0,Echobox,
Bay Area Sports Nerd,1028171498198949888,"Seattle, WA",2023-01-23 18:11:03,@49ersBBQsnob That Seahawks logo is wild!,0,Twitter for iPhone,
DAVIS HSU,55139282,"Bellevue, Washington",2023-01-23 18:06:52,been thinking about the Jordan Addison link...more I think about PCJS the sweet spot for them has been Day 2 for WR… https://t.co/RMINF20pBR,0,Twitter for iPhone,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-23 17:51:12,Important NFL dates to keep your eye on in February https://t.co/8LbqjaBoNr,1,Jetpack.com,
Liz Mathews 🎃,28575531,"Seattle, Washington",2023-01-23 17:51:11,Important NFL dates to keep your eye on in February https://t.co/8xFG4FVl4x,0,Jetpack.com,
Conor L. Myhrvold 🐘,259716070,Where the wild things are.,2023-01-23 17:50:38,@Andy23480281 @mhohn @HustleChillson Yeah Kyle Shanahan is on a good path so far; yet he’s been to playoffs 3 of 6… https://t.co/Jvy4TXQhGk,1,Twitter for iPhone,
Condré 3000,938272282757050369,"Seattle, WA",2023-01-23 17:39:03,It's always hilarious to me that the longest passing touchdown in Seahawks history was a 90-yard TD thrown by Senec… https://t.co/1h3VTbhJ67,0,Twitter Web App,
Chris,43221517,"Seattle, WA",2023-01-23 17:24:38,"@SergingSuns @IAmMattBetz I’m not either (Seahawks) I just hate the Niners, but from reading comments sounds like y… https://t.co/n1eu01ycl9",0,Twitter for iPhone,
TimmyTechTV,41162150,"Seattle, WA",2023-01-23 17:24:25,"I hope @GenoSmith3 gets all of the $35 million he's rumored to want.
I also hope it isn't the Seahawks who pay him… https://t.co/YYvsf3PufE",0,Twitter for Android,
Eric Yang,111426479,Seattle ,2023-01-23 17:22:40,That got the offense on track and the game swing in the Seahawks favor after that play. https://t.co/LlstmneZT1,0,Twitter Web App,
Eric Yang,111426479,Seattle ,2023-01-23 17:17:50,Seattle Seahawks must look at the teams left in the postseason and figure out how to get to that level from the dra… https://t.co/OKRZAqq1aH,0,Twitter Web App,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-23 17:11:25,Seahawks grab defensive difference maker in CBS Sports mock draft https://t.co/jBgH5g3gss,0,FANpeeps.com,
Michael Dana,38208811,"Lakewood, Washington",2023-01-23 17:07:33,@RSherman_25 I am die hard Seahawks fan.  He is and they the Niners doing something right.  I also never criticize… https://t.co/jGNeAUs73H,0,Twitter for iPhone,
Dirty Osprey,1522002224955543553,"Seattle, WA",2023-01-23 17:03:07,"As a #Seahawks fan, I am pulling so hard for the Eagles to crush the Niners. Do not want to see the Niners in the Superbowl",6,Twitter for iPhone,
²ᶜ,288427435,"Tacoma, WA",2023-01-23 16:59:37,"@FILIKU I think all Washington state pro teams will use city names to not get confused with Washington DC teams.
Se… https://t.co/yCIb2yKLxJ",0,Twitter for iPhone,
bring 'em back,3517691472,sea,2023-01-23 16:50:58,@JayCuda @UniWatch seahawks used to be looking at the camera but now looking elsewhere https://t.co/npZflcp0LO,0,Twitter for Android,
Christina Bell,66164298,"Seattle, WA",2023-01-23 16:50:36,Check out this listing I just added to my #Poshmark closet: Seahawks 12’s armsox!. https://t.co/lJU3UTpUfS #shopmycloset @poshmarkapp,0,Poshmark,
Joe Turcotte,15212340,"Seattle, WA",2023-01-23 16:50:24,"@RSherman_25 This Niners team reminds me a lot of 2013 Seahawks, opponents just worn out on both sides of the ball… https://t.co/WiQpdFTdPk",0,Twitter for iPhone,
Patrick — Go Seahawks! 🇺🇸🇺🇦🇵🇭,1552996467144417281,Seattle/King County,2023-01-23 16:47:36,@PartainMarci No seriously any team that beats the Seahawks I root against them the following week like the Whiners!,0,Twitter for iPhone,
Patrick — Go Seahawks! 🇺🇸🇺🇦🇵🇭,1552996467144417281,Seattle/King County,2023-01-23 16:29:47,@PartainMarci Oh come on after what the Whiners did to your Cowboys and what they did to my Seahawks? Ugh! 🤣,0,Twitter for iPhone,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-23 16:12:56,"From a stats perspective, @PFF and @SportsInfo_SIS have far different numbers for #Seahawks Tariq Woolen.

PFF: 38… https://t.co/D7mXPmw7Qx",8,Twitter Web App,
Field Gulls,23483385,"Seattle, WA",2023-01-23 16:00:22,Details of the Jason Myers contract extension https://t.co/JWRl7YvKjw,0,Chorus publishing platform,
He prefers Ken Walker,15497292,"Bellevue, WA",2023-01-23 16:00:10,@benbbaldwin Just make sure he doesn’t talk about the Seahawks and he’s great!,0,Twitter for iPhone,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-23 15:45:54,"Hey 12s... It's time for our Monday Mailbag! Send us your #Seahawks, NFL, NFL Draft, whatever questions and… https://t.co/EswBhVEbd2",1,Twitter Web App,
Corbin K. Smith,718393346,"Seattle, WA",2023-01-23 15:43:50,"I'll have my #Seahawks yearly awards dropping this morning... It may take a few minutes longer than usual because,… https://t.co/lVdApSzuYx",0,Twitter Web App,
Seattle Times Sports,22992724,"Seattle, WA",2023-01-23 15:41:32,This should be one of the most anticipated NFL drafts the Seahawks have had. Here’s a look at five prospects they c… https://t.co/8hgHmLvFso,1,Echobox,
BeastonCards,1159114026774716416,"Seattle, WA",2023-01-23 15:16:06,I really hope the @Seahawks don’t draft a QB with the 5th pick,0,Twitter for iPhone,
Seattle Seahawks Peeps,60922487,Seattle,2023-01-23 15:10:39,4 options for the Seahawks at quarterback in 2023 https://t.co/MK1ungkkuv,0,FANpeeps.com,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-23 15:05:29,"In Daniel Jeremiah’s first 2023 mock draft at https://t.co/TCogyCjqvB, the Seahawks doubled up on edge prospects.  https://t.co/TqmbYOVgrr",0,True Anthem,
93.3 KJR,43278228,Seattle,2023-01-23 15:03:57,How far are the #Seahawks away from closing the gap in the NFC? @gbellseattle joins @ChuckPowellKJR &amp;… https://t.co/9cEPAxeZde,0,Twitter Web App,
Field Gulls,23483385,"Seattle, WA",2023-01-23 15:00:24,Would the Seahawks consider a trade back scenario involving a 2024 first round pick? https://t.co/Ljw5fcoLk4,3,Chorus publishing platform,
DAVIS HSU,55139282,"Bellevue, Washington",2023-01-23 14:55:08,"so Hallam has Seattle getting: Tyree Wilson, Jordan Addison, Tui Tuipulotu, Daiyan Henley and Brandon Joseph in Day 1 and Day 2 #seahawks",5,Twitter for iPhone,
Coach Red,411186251,"Seattle, WA",2023-01-23 14:38:30,Class is back in session so it must be time to look at the old report card on the Seahawks rookie class. See where… https://t.co/hKO1hWPj4s,0,Twitter for iPhone,
Field Gulls,23483385,"Seattle, WA",2023-01-23 14:00:33,Pre-Snap Reads 1/22: Multiple Seahawks coaches have been requested for interviews https://t.co/OT9WvNSJys,0,Chorus publishing platform,
Rick Olague,2560559779,"Newcastle, WA",2023-01-23 13:52:52,@BrockHuard Which is why Seahawks will be challenged with $75M (out of $185?) of cap tied up in 2 WR and 2 Safties… https://t.co/CCR9N1Kq73,0,Twitter for iPhone,
HENO,1590166056760659970,"Seattle, WA",2023-01-23 11:52:59,@_TomCatTheGOAT ok now imagine being a seahawks fan… every card we get is an LTD,0,Twitter for iPhone,
Sports By Chris Clough,1407608503611518978,"Seattle, WA",2023-01-23 10:38:16,"@Idahovandal88 @Lions Lions Did Their Part 🍻

#Seahawks",0,Twitter for Android,
Sports By Chris Clough,1407608503611518978,"Seattle, WA",2023-01-23 10:01:13,"@KSMcKee87 I'm intrigued to see how it plays out.

#Seahawks",0,Twitter for Android,
🇺🇲redneck_snowridin_metalhead🇺🇲,1596657791317708800,"Mukilteo, WA",2023-01-23 08:35:14,And Gino and the @Seahawks gave em a run for their money https://t.co/b7ZLnqQui4,0,Twitter for Android,
C H A R I S M A,1576096270183456768,"Redmond, WA",2023-01-23 07:41:24,@Joe_Fann My guess is between 28-32 million - 4 years. Seahawks have done crazier things….they aren’t afraid to pay up 💰 💰 look at Jamal 😂,0,Twitter for iPhone,
Sports By Chris Clough,1407608503611518978,"Seattle, WA",2023-01-23 07:38:00,"@thebryanmclean @NFL I concur.

Pretty much applies 365 days a year. Seahawks advanced anyways. 👐

Onward &amp; Upward

#Seahawks",0,Twitter for Android,
Jonathan,788537704132718592,"Seattle, WA",2023-01-23 07:15:05,@WagerWire Nothing wrong with a little shameless self promotion https://t.co/0wzlyeg6mS #Seahawks,0,IFTTT,
Sean O'Leary,2808268948,"Indianola, WA",2023-01-23 07:03:53,"@CorbinSmithNFL A more complete comparison. In the 49ers' last 12 games, all wins, two against the Seahawks, Geno's… https://t.co/6ajnaLkVge",0,Twitter Web App,
Josh,1397208912,Seattle,2023-01-23 06:33:32,Seahawks should be in on either Jamal Williams or David Montgomery to spell Walker.,0,Twitter for Android,
iBall,2207447354,Seattle,2023-01-23 06:30:57,The best real QB in #Seahawks history https://t.co/4rYrGbQZMA,0,Twitter for iPhone,
brad carlson,1464027389067890709,Seattle WA ,2023-01-23 06:29:39,@tejfbanalytics The eagles are bad ass !   And I'm a Seahawks fan !     I don't think there going away anytime soon… https://t.co/z5gu5knkiO,0,Twitter Web App,
brad carlson,1464027389067890709,Seattle WA ,2023-01-23 06:27:45,@SeahawksLegends @shaunalexander @Seahawks @12s Awwww 🤗❤️🏆 Seahawks,0,Twitter Web App,
brad carlson,1464027389067890709,Seattle WA ,2023-01-23 06:27:20,@ericeager_ I think your jumping ahead of your self.    Your playing the eagles next !    Good luck winning them.… https://t.co/7FUz20X4WT,0,Twitter Web App,
Mohammad,789246436919549952,"Seattle, WA",2023-01-23 06:27:01,Lfggg finally Seahawks get a good center https://t.co/LpLbopnCt6,0,Twitter for iPhone,
brad carlson,1464027389067890709,Seattle WA ,2023-01-23 06:19:04,@Seahawks @GenoSmith3 Thank you for the wonderful year !   You did a heck of a job for what you had to work with !… https://t.co/z85IONVSYB,0,Twitter Web App,
brad carlson,1464027389067890709,Seattle WA ,2023-01-23 06:17:54,"@TheMikeSalk @Joe_Fann I think the Seahawks will sign him!   4yrs  × 100 million , $50 mill guarantee.    That's fa… https://t.co/k0gsL06oAg",0,Twitter Web App,
brad carlson,1464027389067890709,Seattle WA ,2023-01-23 06:15:27,"@TheMikeSalk @Joe_Fann Geno is worth it !    Besides not only is he a good quarterback, he s also a good man in the… https://t.co/EGpFqe4RRC",0,Twitter Web App,
Jonathan,788537704132718592,"Seattle, WA",2023-01-23 06:15:08,@MySportsUpdate Steel Box that has 1 arrow pointing up and 1 arrow pointing down……he clearly hit the down arrow. #Seahawks,0,IFTTT,
Carolyn Tu,57243327,"Seattle, WA",2023-01-23 05:50:29,@Seahawks next season is full of redemption to come back stronger and improved. https://t.co/h8XeKftbtO,0,Twitter for iPhone,
Seattle_Seminole (Beat LSU🐯),1254184208,"Seattle, WA",2023-01-23 05:31:35,@MikeESPNSA @SASportsStar Agreed. @Seahawks https://t.co/MMk10sdM8m,0,Twitter for Android,
"Felix Angeles, Jr.",36008192,"Tacoma, WA",2023-01-23 05:25:09,@scstephanie @RSherman_25 I would like to officially apologize to the @Seahawks and all the 12's for being personal… https://t.co/7QLULf7E3J,0,Twitter Web App,
PS,926630516,"Seattle, WA",2023-01-23 05:19:17,Now Stephen A you know they really tried hard today. We shouldn't laugh at them because you said this would happen.… https://t.co/szHK6C8ias,0,Twitter for Android,
Dave “Softy” Mahler,63653875,"Seattle, WA",2023-01-23 05:12:07,"The gap in the NFC from the top to the bottom of the playoff bracket was LARGE.

Eagles and 49ers went a combined 6… https://t.co/iu46SgXr7e",5,Twitter for iPad,
America’s Most Ineligible Man Downfield,1677929486,"Kent, WA",2023-01-23 05:09:08,"2022-23 Playoff Rooting Guide
Round 2 carnage 

1.Seahawks❌
2.Jaguars❌
3.Chargers❌
4.Chiefs
5.Bengals
6.Ravens❌
7.D… https://t.co/IRot0dLJHH",0,Twitter for iPhone,
mojoseattle316,1376642811697590277,"Tacoma, WA",2023-01-23 05:01:45,@RealSkipBayless Yeah the niners are almost cultish it’s scary it’s like if they lose will they be riots in the str… https://t.co/vgqAKdhsAW,0,Twitter for iPhone,
The Italian Rapscallion,1427462514380394496,"Seattle, WA",2023-01-23 04:58:14,@JonAlba Either the 2013 Seahawks or the 1994-1995 Devils. Probably the Devils because it was more unexpected,0,Twitter Web App,
Jim’s Brown Bombers,1359471930978435077,"Puyallup, WA",2023-01-23 04:55:02,Seahawks looked better against SF than DAL did.,0,Twitter for iPhone,
Anne Marie Tennison 🌻🇺🇦,147078910,"Seattle, Wa",2023-01-23 04:53:57,@HamlinIsland Growth mindset is everything! I was a Bill’s fan once my @Seahawks were eliminated and I look forward… https://t.co/B6e5OSgyy8,0,Twitter for iPhone,
Steezy A. Smith 🎙📺,935262614547972096,"Seattle, WA",2023-01-23 04:36:01,"#Seahawks fans, (&amp; this is STRICTLY A HYPOTHETICAL) you’re only allowed to resign two of the following three pendin… https://t.co/E9a42Ulkvm",3,Twitter for iPhone,
Ryan C,255706880,"Redmond, WA",2023-01-23 04:33:01,@franklane81 @Mr_FadedGlory @Joe_Fann It is. I don’t believe the Seahawks would use the exclusive franchise tag. I… https://t.co/PJezycVS1p,0,Twitter for iPhone,
"Mike Salk, Seattle Sports Station",25554667,"Seattle, WA",2023-01-23 04:30:35,@Joe_Fann I should clarify. Do you mean he will get it somewhere or the Seahawks should pay it?,0,Twitter for iPhone,
Michael Gottlieb,333217529,"Issaquah, WA",2023-01-23 04:20:50,"@zjwhitman After 3 series wins this year, the 9ers have climbed to 6-17 vs the Seahawks in the last decade, nearly… https://t.co/Ytq7hXgfdS",1,Twitter Web App,
John Slyfield,40777277,"SeaTac, WA",2023-01-23 04:18:37,@KariLake @seahawks beat the @49ers last week there's still time to get things rectified just you wait.,0,Twitter for Android,
Savage,855818467,"Seattle, WA",2023-01-23 04:17:29,"This will now be 5 Super Bowls in a row with at least one team starting a QB on a rookie contract.

You don’t have… https://t.co/kcJDUTMFtv",0,Twitter for iPhone,
Mark Lowe,2940145566,"Keyport, WA",2023-01-23 04:03:44,"Oh, I so know that feeling with @Seahawks! But couldn't you have at least beaten the #49ers? https://t.co/qzYlk3EEvY",0,Twitter Web App,
Creative One,25365245,Seattle,2023-01-23 04:00:11,"@GeeScottSr This Seahawks fan don't hate ya, but agrees with you.  I dislike both teams, but my dislike of the Cowb… https://t.co/5LiZqJplxv",0,Twitter for Android,
4names,1357977361,"Kirkland, WA",2023-01-23 03:44:38,@GeeScottSr Personally I'm happy for C McCaffrey and hope he wins a SB if it can't be my Seahawks,0,Twitter for iPhone,
Red Mul,729716520297750530,"Seattle, WA",2023-01-23 03:39:28,"@theprism89 @AdamSchefter Don’t be emotional bro..take a day or two, process the fact that your team sucks every ye… https://t.co/B4Uw5QdujO",0,Twitter for iPhone,
Brian Chandler | Colorblind Games,23110111,"Port Orchard, WA",2023-01-23 03:38:26,"@AlyssaGambone Those WR mistakes in the final 2 minutes were brutal, too - though it would've taken something super… https://t.co/9PC2rfr1eW",0,Twitter Web App,
Kyle Asplund,1517773788,"Federal Way, WA",2023-01-23 03:36:12,@ECSN206 @NFLonFOX @Hasselbeck @wallace_seneca I watched this LIVE in Baghdad. Good times. Had NFC Champion gear fo… https://t.co/1i024W9E8h,0,Twitter for iPhone,
Chris Leslie,97576012,"Bothell, WA",2023-01-23 03:23:23,@BrockHuard Brock Purdy sure looked different when he wasn't playing Seahawks defense,0,Twitter for Android,
GrandOLTeam,937676766,"Seattle, WA USA",2023-01-23 03:21:52,"As a Seattle-area resident and a big Seahawks fan (not as big as my beloved Giants), I am no fan of the 49ers. But… https://t.co/QRIbrEZaci",0,Twitter Web App,
MDF_TG Monie,1255775340049207296,"Seattle, WA",2023-01-23 03:20:56,"Seahawks fans remeber y’all went 0-3 against this team 
27-7
21-13
23-41

Y’all juzz pipe down and make sure the co… https://t.co/chC3zXZT2f",0,Twitter for iPhone,
Jonathan,788537704132718592,"Seattle, WA",2023-01-23 03:14:56,@KJ_WRIGHT34 I saw that play in my Flag Football Game once.  Didn’t work there either!!!! #Seahawks,0,IFTTT,
Cameron Culp,813654115,"Bremerton, WA",2023-01-23 03:11:24,"Cowboys 🤝 Seahawks 
Consistently choking in the playoffs",0,Twitter for iPhone,
Tom Allmendinger,33410729,"Puyallup, WA",2023-01-23 03:08:41,@mexican_junior (Granted plenty of the similar can be said about my Seahawks) https://t.co/3WuVoNwvxK,0,Twitter for Android,
SamiBekahHeike,16684994,Seattle,2023-01-23 03:05:07,I Can watch this over and over again. Makes me 😂😂 so hard!!! https://t.co/wIpjBzdnrc,0,Twitter for iPhone,
America’s Most Ineligible Man Downfield,1677929486,"Kent, WA",2023-01-23 03:03:52,…and one of the worst coached Seahawks game I’ve ever watched gave him one of those wins https://t.co/sK8GevFFJP,0,Twitter for iPhone,
Robert G Johnson,830355139,"Seattle, WA",2023-01-23 03:02:19,@BroadcastingAl.......since the Seahawks can't play very well we're THRILLED SF beats the Cowboys!!!🍾🎊👍,0,Twitter Web App,
The Seahawks Wire,796447999962574848,"Seattle, WA",2023-01-23 03:00:16,"In the end, we came out with three prospects from Nick Saban’s Alabama program – including the top-ranked quarterba… https://t.co/EHD1JfA62Z",0,True Anthem,
Catfish *absolutely not parody*,288005931,Tacoma Washington,2023-01-23 02:58:48,@jazzorion Mike McCarthy gets shit on.  Many Seahawks fans were ready to crucify Pete.  Payton wins one 12 years ag… https://t.co/X2qZn0VM93,0,Twitter for Android,
kylea spears,1612976403015925760,"Seattle, WA",2023-01-23 02:58:02,"@espn Let’s not crown Purdy yet, but this was a test &amp; he passed. He didn’t make any mistakes to hurt his team agai… https://t.co/ZTs7vqjwn3",0,Twitter for iPhone,
michael penix jr. jr.,21176324,"Seattle, WA",2023-01-23 02:55:22,The 49ers have now made 3 NFC championship games since the Seahawks' last playoff win.,8,Twitter for Android,
